"","STATION","GEAR_DESC","YEAR","MONTH","DAY","Time","SAL","Temp_C","O2_MG_L","ITIS","Genus_species","sp_desc","Length","Weight","Total_Wgt","Total_NUM"
"64",8,"Trawl",1981,5,1,"10:20:00.000",30,24.4,6.4,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",54,NA,12.4,5
"65",8,"Trawl",1981,5,1,"10:20:00.000",30,24.4,6.4,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",55,NA,12.4,5
"66",8,"Trawl",1981,5,1,"10:20:00.000",30,24.4,6.4,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",72,NA,12.4,5
"67",8,"Trawl",1981,5,1,"10:20:00.000",30,24.4,6.4,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",77,NA,12.4,5
"68",24,"Trawl",1981,5,1,"9:38:00.000",20,26.1,6.8,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",91,NA,8.2,2
"69",24,"Trawl",1981,5,1,"9:38:00.000",20,26.1,6.8,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",82,NA,8.2,2
"70",28,"Trawl",1981,5,12,"12:55:00.000",17,NA,8.6,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",101,NA,38.4,4
"71",28,"Trawl",1981,5,12,"12:55:00.000",17,NA,8.6,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",96,NA,38.4,4
"72",28,"Trawl",1981,5,12,"12:55:00.000",17,NA,8.6,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",119,NA,38.4,4
"73",28,"Trawl",1981,5,12,"12:55:00.000",17,NA,8.6,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",119,NA,38.4,4
"74",29,"Trawl",1981,5,12,"11:05:00.000",24,NA,7.2,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",102,NA,103.4,19
"75",29,"Trawl",1981,5,12,"11:05:00.000",24,NA,7.2,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",72,NA,103.4,19
"76",29,"Trawl",1981,5,12,"11:05:00.000",24,NA,7.2,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",89,NA,103.4,19
"77",29,"Trawl",1981,5,12,"11:05:00.000",24,NA,7.2,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",104,NA,103.4,19
"78",29,"Trawl",1981,5,12,"11:05:00.000",24,NA,7.2,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",98,NA,103.4,19
"79",29,"Trawl",1981,5,12,"11:05:00.000",24,NA,7.2,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",106,NA,103.4,19
"80",29,"Trawl",1981,5,12,"11:05:00.000",24,NA,7.2,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",104,NA,103.4,19
"81",29,"Trawl",1981,5,12,"11:05:00.000",24,NA,7.2,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",80,NA,103.4,19
"82",29,"Trawl",1981,5,12,"11:05:00.000",24,NA,7.2,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",88,NA,103.4,19
"83",29,"Trawl",1981,5,12,"11:05:00.000",24,NA,7.2,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",106,NA,103.4,19
"84",29,"Trawl",1981,5,12,"11:05:00.000",24,NA,7.2,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",110,NA,103.4,19
"85",29,"Trawl",1981,5,12,"11:05:00.000",24,NA,7.2,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",95,NA,103.4,19
"86",29,"Trawl",1981,5,12,"11:05:00.000",24,NA,7.2,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",79,NA,103.4,19
"87",29,"Trawl",1981,5,12,"11:05:00.000",24,NA,7.2,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",76,NA,103.4,19
"88",29,"Trawl",1981,5,12,"11:05:00.000",24,NA,7.2,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",91,NA,103.4,19
"89",29,"Trawl",1981,5,12,"11:05:00.000",24,NA,7.2,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",100,NA,103.4,19
"90",29,"Trawl",1981,5,12,"11:05:00.000",24,NA,7.2,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",94,NA,103.4,19
"91",29,"Trawl",1981,5,12,"11:05:00.000",24,NA,7.2,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",98,NA,103.4,19
"92",29,"Trawl",1981,5,12,"11:05:00.000",24,NA,7.2,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",93,NA,103.4,19
"93",31,"Trawl",1981,5,12,"10:20:00.000",29,NA,4.6,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",141,NA,26.8,2
"94",31,"Trawl",1981,5,12,"10:20:00.000",29,NA,4.6,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",98,NA,26.8,2
"95",32,"Trawl",1981,5,12,"8:55:00.000",28,NA,6.8,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",85,NA,16.6,5
"96",32,"Trawl",1981,5,12,"8:55:00.000",28,NA,6.8,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",76,NA,16.6,5
"97",32,"Trawl",1981,5,12,"8:55:00.000",28,NA,6.8,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",91,NA,16.6,5
"98",32,"Trawl",1981,5,12,"8:55:00.000",28,NA,6.8,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",92,NA,16.6,5
"99",32,"Trawl",1981,5,12,"8:55:00.000",28,NA,6.8,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",49,NA,16.6,5
"100",20,"Trawl",1981,8,5,"12:40:00.000",32,30,3.1,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",121,NA,126,6
"101",20,"Trawl",1981,8,5,"12:40:00.000",32,30,3.1,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",130,NA,126,6
"102",20,"Trawl",1981,8,5,"12:40:00.000",32,30,3.1,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",152,NA,126,6
"103",20,"Trawl",1981,8,5,"12:40:00.000",32,30,3.1,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",152,NA,126,6
"104",20,"Trawl",1981,8,5,"12:40:00.000",32,30,3.1,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",151,NA,126,6
"105",20,"Trawl",1981,8,5,"12:40:00.000",32,30,3.1,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",127,NA,126,6
"106",27,"Trawl",1981,8,5,"11:30:00.000",11,29,8.7,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",127,NA,15.2,1
"107",3,"Trawl",1981,10,15,"8:36:00.000",14,25.5,6.7,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",117,NA,11.3,1
"108",31,"Trawl",1981,11,18,"14:05:00.000",32,20.6,6.8,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",100,NA,15.4,2
"109",31,"Trawl",1981,11,18,"14:05:00.000",32,20.6,6.8,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",101,NA,15.4,2
"110",32,"Trawl",1981,11,18,"12:50:00.000",36,21,9,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",119,NA,12.3,1
"111",13,"Trawl",1981,12,1,"",20,18.9,9,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",96,NA,5.9,1
"112",31,"Trawl",1981,12,3,"12:52:00.000",30,17.8,7,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",86,NA,4.5,1
"113",9,"Trawl",1982,2,18,"12:18:00.000",6,16,7,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",70,NA,2.6,1
"114",29,"Trawl",1982,3,2,"13:45:00.000",8,17,9,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",104,NA,9.3,1
"115",3,"Trawl",1982,4,12,"10:15:00.000",26,19,5.2,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",129,NA,17.8,1
"116",28,"Trawl",1982,4,12,"15:05:00.000",13,22,9.8,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",111,NA,10.5,1
"117",31,"Trawl",1982,4,12,"13:08:00.000",25,19,7.6,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",97,NA,7,1
"118",32,"Trawl",1982,4,12,"12:37:00.000",24,21,9,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",123,NA,25.5,2
"119",32,"Trawl",1982,4,12,"12:37:00.000",24,21,9,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",123,NA,25.5,2
"120",7,"Trawl",1982,5,5,"9:05:00.000",2,22,5.4,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",120,NA,29.3,2
"121",7,"Trawl",1982,5,5,"9:05:00.000",2,22,5.4,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",124,NA,29.3,2
"122",17,"Trawl",1982,5,11,"9:45:00.000",29,23,3.6,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",125,NA,15.1,1
"123",28,"Trawl",1982,5,5,"15:29:00.000",10,26,7.8,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",129,NA,50,3
"124",28,"Trawl",1982,5,5,"15:29:00.000",10,26,7.8,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",143,NA,50,3
"125",28,"Trawl",1982,5,5,"15:29:00.000",10,26,7.8,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",132,NA,50,3
"126",32,"Trawl",1982,5,5,"12:55:00.000",20,25,8,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",112,NA,11.9,1
"127",28,"Trawl",1982,11,23,"14:24:00.000",20,22,8.4,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",55,NA,1.3,1
"128",31,"Trawl",1982,11,23,"13:24:00.000",27,21,6.2,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",85,NA,4.4,1
"129",3,"Trawl",1982,12,22,"12:30:00.000",16,16,NA,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",87,NA,13.3,6
"130",3,"Trawl",1982,12,22,"12:30:00.000",16,16,NA,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",45,NA,13.3,6
"131",3,"Trawl",1982,12,22,"12:30:00.000",16,16,NA,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",53,NA,13.3,6
"132",3,"Trawl",1982,12,22,"12:30:00.000",16,16,NA,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",86,NA,13.3,6
"133",3,"Trawl",1982,12,22,"12:30:00.000",16,16,NA,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",70,NA,13.3,6
"134",3,"Trawl",1982,12,22,"12:30:00.000",16,16,NA,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",57,NA,13.3,6
"135",4,"Trawl",1982,12,22,"12:00:00.000",3,14,NA,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",85,NA,8.4,4
"136",4,"Trawl",1982,12,22,"12:00:00.000",3,14,NA,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",54,NA,8.4,4
"137",4,"Trawl",1982,12,22,"12:00:00.000",3,14,NA,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",76,NA,8.4,4
"138",4,"Trawl",1982,12,22,"12:00:00.000",3,14,NA,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",49,NA,8.4,4
"139",6,"Trawl",1982,12,3,"13:36:00.000",22,22,8.2,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",97,NA,13.2,3
"140",6,"Trawl",1982,12,3,"13:36:00.000",22,22,8.2,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",75,NA,13.2,3
"141",6,"Trawl",1982,12,3,"13:36:00.000",22,22,8.2,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",67,NA,13.2,3
"142",27,"Trawl",1982,12,3,"12:48:00.000",15,23.5,8.2,551574,"FARFANTEPENAEUS DUORARUM","POSTLARVAE",NA,NA,NA,1
"143",3,"Trawl",1983,1,13,"11:58:00.000",20,15,7.4,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",76,NA,4.8,2
"144",3,"Trawl",1983,1,13,"11:58:00.000",20,15,7.4,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",64,NA,4.8,2
"145",7,"Trawl",1983,1,11,"14:10:00.000",16,13,6.6,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",57,NA,14.7,4
"146",7,"Trawl",1983,1,11,"14:10:00.000",16,13,6.6,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",67,NA,14.7,4
"147",7,"Trawl",1983,1,11,"14:10:00.000",16,13,6.6,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",84,NA,14.7,4
"148",7,"Trawl",1983,1,11,"14:10:00.000",16,13,6.6,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",90,NA,14.7,4
"149",9,"Trawl",1983,1,11,"11:18:00.000",13,14,6.4,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",94,NA,8.5,2
"150",9,"Trawl",1983,1,11,"11:18:00.000",13,14,6.4,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",70,NA,8.5,2
"151",56,"Trawl",1983,1,11,"10:46:00.000",15,14.5,7,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",81,NA,24.1,5
"152",56,"Trawl",1983,1,11,"10:46:00.000",15,14.5,7,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",80,NA,24.1,5
"153",56,"Trawl",1983,1,11,"10:46:00.000",15,14.5,7,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",92,NA,24.1,5
"154",56,"Trawl",1983,1,11,"10:46:00.000",15,14.5,7,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",76,NA,24.1,5
"155",56,"Trawl",1983,1,11,"10:46:00.000",15,14.5,7,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",95,NA,24.1,5
"156",63,"Trawl",1983,1,25,"11:28:00.000",12,10,9.6,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",109,NA,9.9,1
"157",3,"Trawl",1983,2,14,"12:30:00.000",18,13.5,7.2,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",74,NA,9,4
"158",3,"Trawl",1983,2,14,"12:30:00.000",18,13.5,7.2,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",42,NA,9,4
"159",3,"Trawl",1983,2,14,"12:30:00.000",18,13.5,7.2,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",48,NA,9,4
"160",3,"Trawl",1983,2,14,"12:30:00.000",18,13.5,7.2,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",85,NA,9,4
"161",6,"Trawl",1983,2,18,"14:42:00.000",4,12.5,6,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",67,NA,2.6,1
"162",7,"Trawl",1983,2,14,"11:18:00.000",3,11.5,9.4,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",67,NA,69.5,22
"163",7,"Trawl",1983,2,14,"11:18:00.000",3,11.5,9.4,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",55,NA,69.5,22
"164",7,"Trawl",1983,2,14,"11:18:00.000",3,11.5,9.4,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",97,NA,69.5,22
"165",7,"Trawl",1983,2,14,"11:18:00.000",3,11.5,9.4,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",79,NA,69.5,22
"166",7,"Trawl",1983,2,14,"11:18:00.000",3,11.5,9.4,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",65,NA,69.5,22
"167",7,"Trawl",1983,2,14,"11:18:00.000",3,11.5,9.4,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",81,NA,69.5,22
"168",7,"Trawl",1983,2,14,"11:18:00.000",3,11.5,9.4,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",73,NA,69.5,22
"169",7,"Trawl",1983,2,14,"11:18:00.000",3,11.5,9.4,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",97,NA,69.5,22
"170",7,"Trawl",1983,2,14,"11:18:00.000",3,11.5,9.4,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",64,NA,69.5,22
"171",7,"Trawl",1983,2,14,"11:18:00.000",3,11.5,9.4,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",71,NA,69.5,22
"172",7,"Trawl",1983,2,14,"11:18:00.000",3,11.5,9.4,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",47,NA,69.5,22
"173",7,"Trawl",1983,2,14,"11:18:00.000",3,11.5,9.4,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",87,NA,69.5,22
"174",7,"Trawl",1983,2,14,"11:18:00.000",3,11.5,9.4,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",82,NA,69.5,22
"175",7,"Trawl",1983,2,14,"11:18:00.000",3,11.5,9.4,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",73,NA,69.5,22
"176",7,"Trawl",1983,2,14,"11:18:00.000",3,11.5,9.4,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",79,NA,69.5,22
"177",7,"Trawl",1983,2,14,"11:18:00.000",3,11.5,9.4,551574,"FARFANTEPENAEUS DUORARUM","UNCLASSFD",80,NA,69.5,22
