"","STATION","GEAR_DESC","YEAR","MONTH","DAY","Time","SAL","Temp_C","O2_MG_L","ITIS","Genus_species","sp_desc","Length","Weight","Total_Wgt","Total_NUM"
"23",10,"Trawl",1981,6,4,"12:13:00.000",20,29,6.4,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",161,NA,64.8,2
"24",22,"Trawl",1981,6,2,"10:58:00.000",28,28,5.7,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",172,NA,33,1
"25",23,"Trawl",1981,6,2,"10:03:00.000",27,28,5,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",160,NA,66.8,2
"26",23,"Trawl",1981,6,2,"10:03:00.000",27,28,5,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",180,NA,66.8,2
"27",24,"Trawl",1981,6,2,"9:35:00.000",24,28,5.3,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",172,NA,29.6,1
"28",27,"Trawl",1981,6,4,"11:10:00.000",15,30,6.8,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",142,NA,17.7,1
"29",27,"Trawl",1981,7,13,"12:45:00.000",16,32,4.6,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",96,NA,48.3,20
"30",27,"Trawl",1981,7,13,"12:45:00.000",16,32,4.6,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",72,NA,48.3,20
"31",27,"Trawl",1981,7,13,"12:45:00.000",16,32,4.6,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",85,NA,48.3,20
"32",27,"Trawl",1981,7,13,"12:45:00.000",16,32,4.6,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",62,NA,48.3,20
"33",27,"Trawl",1981,7,13,"12:45:00.000",16,32,4.6,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",84,NA,48.3,20
"34",27,"Trawl",1981,7,13,"12:45:00.000",16,32,4.6,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",85,NA,48.3,20
"35",27,"Trawl",1981,7,13,"12:45:00.000",16,32,4.6,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",69,NA,48.3,20
"36",27,"Trawl",1981,7,13,"12:45:00.000",16,32,4.6,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",73,NA,48.3,20
"37",27,"Trawl",1981,7,13,"12:45:00.000",16,32,4.6,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",80,NA,48.3,20
"38",27,"Trawl",1981,7,13,"12:45:00.000",16,32,4.6,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",83,NA,48.3,20
"39",27,"Trawl",1981,7,13,"12:45:00.000",16,32,4.6,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",73,NA,48.3,20
"40",27,"Trawl",1981,7,13,"12:45:00.000",16,32,4.6,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",64,NA,48.3,20
"41",27,"Trawl",1981,7,13,"12:45:00.000",16,32,4.6,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",58,NA,48.3,20
"42",27,"Trawl",1981,7,13,"12:45:00.000",16,32,4.6,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",81,NA,48.3,20
"43",27,"Trawl",1981,7,13,"12:45:00.000",16,32,4.6,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",71,NA,48.3,20
"44",27,"Trawl",1981,7,13,"12:45:00.000",16,32,4.6,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",61,NA,48.3,20
"45",27,"Trawl",1981,7,13,"12:45:00.000",16,32,4.6,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",74,NA,48.3,20
"46",27,"Trawl",1981,7,13,"12:45:00.000",16,32,4.6,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",71,NA,48.3,20
"47",27,"Trawl",1981,7,13,"12:45:00.000",16,32,4.6,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",68,NA,48.3,20
"48",27,"Trawl",1981,7,13,"12:45:00.000",16,32,4.6,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",92,NA,48.3,20
"49",28,"Trawl",1981,7,13,"11:45:00.000",15,31,5,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",100,NA,39.7,13
"50",28,"Trawl",1981,7,13,"11:45:00.000",15,31,5,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",95,NA,39.7,13
"51",28,"Trawl",1981,7,13,"11:45:00.000",15,31,5,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",73,NA,39.7,13
"52",28,"Trawl",1981,7,13,"11:45:00.000",15,31,5,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",87,NA,39.7,13
"53",28,"Trawl",1981,7,13,"11:45:00.000",15,31,5,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",74,NA,39.7,13
"54",28,"Trawl",1981,7,13,"11:45:00.000",15,31,5,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",72,NA,39.7,13
"55",28,"Trawl",1981,7,13,"11:45:00.000",15,31,5,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",78,NA,39.7,13
"56",28,"Trawl",1981,7,13,"11:45:00.000",15,31,5,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",78,NA,39.7,13
"57",28,"Trawl",1981,7,13,"11:45:00.000",15,31,5,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",80,NA,39.7,13
"58",28,"Trawl",1981,7,13,"11:45:00.000",15,31,5,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",87,NA,39.7,13
"59",28,"Trawl",1981,7,13,"11:45:00.000",15,31,5,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",51,NA,39.7,13
"60",28,"Trawl",1981,7,13,"11:45:00.000",15,31,5,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",59,NA,39.7,13
"61",28,"Trawl",1981,7,13,"11:45:00.000",15,31,5,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",77,NA,39.7,13
"62",3,"Trawl",1981,8,14,"",20,NA,6.6,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",72,NA,1.8,1
"63",24,"Trawl",1981,8,5,"9:16:00.000",21,30,6,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",120,NA,106.6,10
"64",24,"Trawl",1981,8,5,"9:16:00.000",21,30,6,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",121,NA,106.6,10
"65",24,"Trawl",1981,8,5,"9:16:00.000",21,30,6,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",122,NA,106.6,10
"66",24,"Trawl",1981,8,5,"9:16:00.000",21,30,6,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",120,NA,106.6,10
"67",24,"Trawl",1981,8,5,"9:16:00.000",21,30,6,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",122,NA,106.6,10
"68",24,"Trawl",1981,8,5,"9:16:00.000",21,30,6,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",115,NA,106.6,10
"69",24,"Trawl",1981,8,5,"9:16:00.000",21,30,6,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",109,NA,106.6,10
"70",24,"Trawl",1981,8,5,"9:16:00.000",21,30,6,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",106,NA,106.6,10
"71",24,"Trawl",1981,8,5,"9:16:00.000",21,30,6,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",117,NA,106.6,10
"72",24,"Trawl",1981,8,5,"9:16:00.000",21,30,6,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",120,NA,106.6,10
"73",27,"Trawl",1981,8,5,"11:30:00.000",11,29,8.7,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",105,NA,292.5,45
"74",27,"Trawl",1981,8,5,"11:30:00.000",11,29,8.7,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",72,NA,292.5,45
"75",27,"Trawl",1981,8,5,"11:30:00.000",11,29,8.7,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",103,NA,292.5,45
"76",27,"Trawl",1981,8,5,"11:30:00.000",11,29,8.7,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",111,NA,292.5,45
"77",27,"Trawl",1981,8,5,"11:30:00.000",11,29,8.7,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",123,NA,292.5,45
"78",27,"Trawl",1981,8,5,"11:30:00.000",11,29,8.7,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",122,NA,292.5,45
"79",27,"Trawl",1981,8,5,"11:30:00.000",11,29,8.7,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",96,NA,292.5,45
"80",27,"Trawl",1981,8,5,"11:30:00.000",11,29,8.7,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",102,NA,292.5,45
"81",27,"Trawl",1981,8,5,"11:30:00.000",11,29,8.7,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",83,NA,292.5,45
"82",27,"Trawl",1981,8,5,"11:30:00.000",11,29,8.7,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",118,NA,292.5,45
"83",27,"Trawl",1981,8,5,"11:30:00.000",11,29,8.7,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",88,NA,292.5,45
"84",27,"Trawl",1981,8,5,"11:30:00.000",11,29,8.7,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",105,NA,292.5,45
"85",27,"Trawl",1981,8,5,"11:30:00.000",11,29,8.7,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",93,NA,292.5,45
"86",27,"Trawl",1981,8,5,"11:30:00.000",11,29,8.7,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",107,NA,292.5,45
"87",27,"Trawl",1981,8,5,"11:30:00.000",11,29,8.7,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",105,NA,292.5,45
"88",27,"Trawl",1981,8,5,"11:30:00.000",11,29,8.7,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",96,NA,292.5,45
"89",27,"Trawl",1981,8,5,"11:30:00.000",11,29,8.7,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",115,NA,292.5,45
"90",27,"Trawl",1981,8,5,"11:30:00.000",11,29,8.7,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",104,NA,292.5,45
"91",27,"Trawl",1981,8,5,"11:30:00.000",11,29,8.7,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",116,NA,292.5,45
"92",27,"Trawl",1981,8,5,"11:30:00.000",11,29,8.7,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",88,NA,292.5,45
"93",27,"Trawl",1981,8,5,"11:30:00.000",11,29,8.7,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",105,NA,292.5,45
"94",27,"Trawl",1981,8,5,"11:30:00.000",11,29,8.7,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",107,NA,292.5,45
"95",27,"Trawl",1981,8,5,"11:30:00.000",11,29,8.7,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",102,NA,292.5,45
"96",27,"Trawl",1981,8,5,"11:30:00.000",11,29,8.7,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",94,NA,292.5,45
"97",27,"Trawl",1981,8,5,"11:30:00.000",11,29,8.7,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",101,NA,292.5,45
"98",27,"Trawl",1981,8,5,"11:30:00.000",11,29,8.7,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",105,NA,292.5,45
"99",27,"Trawl",1981,8,5,"11:30:00.000",11,29,8.7,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",117,NA,292.5,45
"100",27,"Trawl",1981,8,5,"11:30:00.000",11,29,8.7,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",96,NA,292.5,45
"101",27,"Trawl",1981,8,5,"11:30:00.000",11,29,8.7,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",100,NA,292.5,45
"102",27,"Trawl",1981,8,5,"11:30:00.000",11,29,8.7,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",97,NA,292.5,45
"103",27,"Trawl",1981,8,5,"11:30:00.000",11,29,8.7,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",104,NA,292.5,45
"104",27,"Trawl",1981,8,5,"11:30:00.000",11,29,8.7,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",95,NA,292.5,45
"105",27,"Trawl",1981,8,5,"11:30:00.000",11,29,8.7,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",103,NA,292.5,45
"106",27,"Trawl",1981,8,5,"11:30:00.000",11,29,8.7,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",106,NA,292.5,45
"107",27,"Trawl",1981,8,5,"11:30:00.000",11,29,8.7,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",88,NA,292.5,45
"108",27,"Trawl",1981,8,5,"11:30:00.000",11,29,8.7,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",80,NA,292.5,45
"109",27,"Trawl",1981,8,5,"11:30:00.000",11,29,8.7,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",104,NA,292.5,45
"110",27,"Trawl",1981,8,5,"11:30:00.000",11,29,8.7,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",107,NA,292.5,45
"111",27,"Trawl",1981,8,5,"11:30:00.000",11,29,8.7,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",118,NA,292.5,45
"112",27,"Trawl",1981,8,5,"11:30:00.000",11,29,8.7,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",86,NA,292.5,45
"113",27,"Trawl",1981,8,5,"11:30:00.000",11,29,8.7,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",55,NA,292.5,45
"114",27,"Trawl",1981,8,5,"11:30:00.000",11,29,8.7,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",104,NA,292.5,45
"115",27,"Trawl",1981,8,5,"11:30:00.000",11,29,8.7,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",118,NA,292.5,45
"116",27,"Trawl",1981,8,5,"11:30:00.000",11,29,8.7,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",120,NA,292.5,45
"117",27,"Trawl",1981,8,5,"11:30:00.000",11,29,8.7,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",97,NA,292.5,45
"118",28,"Trawl",1981,8,3,"12:47:00.000",25,30,3.2,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",112,NA,28,4
"119",28,"Trawl",1981,8,3,"12:47:00.000",25,30,3.2,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",106,NA,28,4
"120",28,"Trawl",1981,8,3,"12:47:00.000",25,30,3.2,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",106,NA,28,4
"121",28,"Trawl",1981,8,3,"12:47:00.000",25,30,3.2,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",90,NA,28,4
"122",24,"Trawl",1981,9,1,"9:12:00.000",17,28,6,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",115,NA,82.8,7
"123",24,"Trawl",1981,9,1,"9:12:00.000",17,28,6,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",130,NA,82.8,7
"124",24,"Trawl",1981,9,1,"9:12:00.000",17,28,6,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",114,NA,82.8,7
"125",24,"Trawl",1981,9,1,"9:12:00.000",17,28,6,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",127,NA,82.8,7
"126",24,"Trawl",1981,9,1,"9:12:00.000",17,28,6,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",66,NA,82.8,7
"127",24,"Trawl",1981,9,1,"9:12:00.000",17,28,6,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",145,NA,82.8,7
"128",24,"Trawl",1981,9,1,"9:12:00.000",17,28,6,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",112,NA,82.8,7
"129",27,"Trawl",1981,9,10,"10:40:00.000",26,28,5.4,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",148,NA,655.1,49
"130",27,"Trawl",1981,9,10,"10:40:00.000",26,28,5.4,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",137,NA,655.1,49
"131",27,"Trawl",1981,9,10,"10:40:00.000",26,28,5.4,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",136,NA,655.1,49
"132",27,"Trawl",1981,9,10,"10:40:00.000",26,28,5.4,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",129,NA,655.1,49
"133",27,"Trawl",1981,9,10,"10:40:00.000",26,28,5.4,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",118,NA,655.1,49
"134",27,"Trawl",1981,9,10,"10:40:00.000",26,28,5.4,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",120,NA,655.1,49
"135",27,"Trawl",1981,9,10,"10:40:00.000",26,28,5.4,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",127,NA,655.1,49
"136",27,"Trawl",1981,9,10,"10:40:00.000",26,28,5.4,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",129,NA,655.1,49
"137",27,"Trawl",1981,9,10,"10:40:00.000",26,28,5.4,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",134,NA,655.1,49
"138",27,"Trawl",1981,9,10,"10:40:00.000",26,28,5.4,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",124,NA,655.1,49
"139",27,"Trawl",1981,9,10,"10:40:00.000",26,28,5.4,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",140,NA,655.1,49
"140",27,"Trawl",1981,9,10,"10:40:00.000",26,28,5.4,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",125,NA,655.1,49
"141",27,"Trawl",1981,9,10,"10:40:00.000",26,28,5.4,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",138,NA,655.1,49
"142",27,"Trawl",1981,9,10,"10:40:00.000",26,28,5.4,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",120,NA,655.1,49
"143",27,"Trawl",1981,9,10,"10:40:00.000",26,28,5.4,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",132,NA,655.1,49
"144",27,"Trawl",1981,9,10,"10:40:00.000",26,28,5.4,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",133,NA,655.1,49
"145",27,"Trawl",1981,9,10,"10:40:00.000",26,28,5.4,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",127,NA,655.1,49
"146",27,"Trawl",1981,9,10,"10:40:00.000",26,28,5.4,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",134,NA,655.1,49
"147",27,"Trawl",1981,9,10,"10:40:00.000",26,28,5.4,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",142,NA,655.1,49
"148",27,"Trawl",1981,9,10,"10:40:00.000",26,28,5.4,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",119,NA,655.1,49
"149",27,"Trawl",1981,9,10,"10:40:00.000",26,28,5.4,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",126,NA,655.1,49
"150",27,"Trawl",1981,9,10,"10:40:00.000",26,28,5.4,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",126,NA,655.1,49
"151",27,"Trawl",1981,9,10,"10:40:00.000",26,28,5.4,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",131,NA,655.1,49
"152",27,"Trawl",1981,9,10,"10:40:00.000",26,28,5.4,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",137,NA,655.1,49
"153",27,"Trawl",1981,9,10,"10:40:00.000",26,28,5.4,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",138,NA,655.1,49
"154",27,"Trawl",1981,9,10,"10:40:00.000",26,28,5.4,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",139,NA,655.1,49
"155",27,"Trawl",1981,9,10,"10:40:00.000",26,28,5.4,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",138,NA,655.1,49
"156",27,"Trawl",1981,9,10,"10:40:00.000",26,28,5.4,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",146,NA,655.1,49
"157",27,"Trawl",1981,9,10,"10:40:00.000",26,28,5.4,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",126,NA,655.1,49
"158",27,"Trawl",1981,9,10,"10:40:00.000",26,28,5.4,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",130,NA,655.1,49
"159",27,"Trawl",1981,9,10,"10:40:00.000",26,28,5.4,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",131,NA,655.1,49
"160",27,"Trawl",1981,9,10,"10:40:00.000",26,28,5.4,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",130,NA,655.1,49
"161",27,"Trawl",1981,9,10,"10:40:00.000",26,28,5.4,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",136,NA,655.1,49
"162",27,"Trawl",1981,9,10,"10:40:00.000",26,28,5.4,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",114,NA,655.1,49
"163",27,"Trawl",1981,9,10,"10:40:00.000",26,28,5.4,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",47,NA,655.1,49
"164",27,"Trawl",1981,9,10,"10:40:00.000",26,28,5.4,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",135,NA,655.1,49
"165",27,"Trawl",1981,9,10,"10:40:00.000",26,28,5.4,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",123,NA,655.1,49
"166",27,"Trawl",1981,9,10,"10:40:00.000",26,28,5.4,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",145,NA,655.1,49
"167",27,"Trawl",1981,9,10,"10:40:00.000",26,28,5.4,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",126,NA,655.1,49
"168",27,"Trawl",1981,9,10,"10:40:00.000",26,28,5.4,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",163,NA,655.1,49
"169",27,"Trawl",1981,9,10,"10:40:00.000",26,28,5.4,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",127,NA,655.1,49
"170",27,"Trawl",1981,9,10,"10:40:00.000",26,28,5.4,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",142,NA,655.1,49
"171",27,"Trawl",1981,9,10,"10:40:00.000",26,28,5.4,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",133,NA,655.1,49
"172",27,"Trawl",1981,9,10,"10:40:00.000",26,28,5.4,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",117,NA,655.1,49
"173",27,"Trawl",1981,9,10,"10:40:00.000",26,28,5.4,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",136,NA,655.1,49
"174",27,"Trawl",1981,9,10,"10:40:00.000",26,28,5.4,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",131,NA,655.1,49
"175",27,"Trawl",1981,9,10,"10:40:00.000",26,28,5.4,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",140,NA,655.1,49
"176",27,"Trawl",1981,9,10,"10:40:00.000",26,28,5.4,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",139,NA,655.1,49
"177",27,"Trawl",1981,9,10,"10:40:00.000",26,28,5.4,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",130,NA,655.1,49
"178",28,"Trawl",1981,9,3,"15:00:00.000",22,30,6.8,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",110,NA,738.8,98
"179",28,"Trawl",1981,9,3,"15:00:00.000",22,30,6.8,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",105,NA,738.8,98
"180",28,"Trawl",1981,9,3,"15:00:00.000",22,30,6.8,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",124,NA,738.8,98
"181",28,"Trawl",1981,9,3,"15:00:00.000",22,30,6.8,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",124,NA,738.8,98
"182",28,"Trawl",1981,9,3,"15:00:00.000",22,30,6.8,551680,"LITOPENAEUS SETIFERUS","UNCLASSFD",102,NA,738.8,98
